customerID,gender,customersatisfaction
4778-IZARL,Male,2
0432-CAJZV,Male,4
7008-LZVOZ,Male,1
8868-WOZGU,Male,5
1200-TUZHR,Female,3
9365-CSLBQ,Male,2
1334-FJSVR,Male,4
5884-FBCTL,Female,1
7130-CTCUS,Male,5
6242-FEGFD,Male,3
7625-XCQRH,Female,2
6194-HBGQN,Male,4
7634-WSWDB,Female,4
6986-IXNDM,Male,1
1731-TVIUK,Female,5
2987-BJXIK,Female,3
9769-TSBZE,Female,2
0406-BPDVR,Female,4
0618-XWMSS,Male,2
1395-WSWXR,Male,3
6023-GSSXW,Female,1
6752-APNJL,Male,1
5276-KQWHG,Female,4
0420-HLGXF,Female,3
7446-KQISO,Male,1
9823-EALYC,Male,5
0582-AVCLN,Female,3
5803-NQJZO,Male,2
2565-JSLRY,Male,4
2607-DHDAK,Male,1
1073-XXCZD,Male,5
0743-HRVFF,Female,3
4006-HKYHO,Male,2
3727-JEZTU,Female,4
8143-ETQTI,Female,1
6689-KXGBO,Female,5
9667-TKTVZ,Female,3
3657-COGMW,Female,2
8570-KLJYJ,Female,4
7754-IXRMC,Female,1
9473-CBZOP,Female,5
2969-WGHQO,Female,3
6615-NGGZJ,Male,2
4334-HOWRP,Male,4
4255-DDUOU,Female,1
5863-OOKCL,Female,5
1686-STUHN,Male,3
1329-VHWNP,Female,2
2984-MIIZL,Male,4
0266-GMEAO,Male,1
5590-YRFJT,Female,5
5574-NXZIU,Male,3
0019-GFNTW,Female,2
4256-ZWTZI,Female,4
8309-PPCED,Female,1
4098-NAUKP,Male,5
5196-WPYOW,Male,3
4608-LCIMN,Male,2
1485-YDHMM,Male,4
4054-CUMIA,Female,1
0603-TPMIB,Female,5
2525-GVKQU,Female,3
8161-QYMTT,Male,2
9581-GVBXT,Male,4
5862-BRIXZ,Male,2
5404-GGUKR,Male,4
3308-JSGML,Male,1
2126-GSEGL,Female,5
3677-TNKIO,Female,3
0440-QEXBZ,Female,2
2434-EEVDB,Female,4
6762-QVYJO,Female,1
6199-IWKGC,Female,5
2675-DHUTR,Male,3
8152-VETUR,Female,2
9667-EQRXU,Female,4
7446-YPODE,Male,1
9522-BNTHX,Female,5
4676-WLUHT,Male,3
3329-WDIOK,Female,2
7980-MHFLQ,Female,4
2873-ZLIWT,Female,4
3415-TAILE,Female,1
0757-WCUUZ,Male,5
1629-DQQVB,Female,3
1915-IOFGU,Female,2
3045-XETSH,Female,4
0374-AACSZ,Female,2
7239-HZZCX,Male,3
4872-VXRIL,Male,1
9140-CZQZZ,Female,1
3423-HHXAO,Female,4
9938-TKDGL,Male,3
0531-ZZJWQ,Male,1
6537-QLGEX,Female,5
2688-BHGOG,Male,3
7683-CBDKJ,Male,2
0946-CLJTI,Male,4
3160-TYXLT,Male,1
1325-USMEC,Male,5
0916-QOFDP,Female,3
0628-CNQRM,Male,2
5606-AMZBO,Female,4
6199-IPCAO,Female,1
7665-TOALD,Female,5
0112-QWPNC,Male,3
0324-BRPCJ,Female,2
2777-PHDEI,Female,4
5640-CAXOA,Female,1
2235-EZAIK,Female,5
3847-BAERP,Female,3
1196-AMORA,Male,2
4282-YMKNA,Female,4
1453-RZFON,Female,1
8263-OKETD,Female,5
0670-KDOMA,Female,3
2476-YGEFM,Female,2
8687-BAFGU,Male,4
0641-EVBOJ,Male,1
0829-XXPLX,Female,5
9974-JFBHQ,Male,3
5356-RHIPP,Male,2
6624-JDRDS,Female,4
0608-JDVEC,Male,1
9780-FKVVF,Male,5
1919-RTPQD,Male,3
5214-NLTIT,Male,2
3345-PBBFH,Male,4
5055-BRMNE,Female,1
9189-JWSHV,Female,5
2190-PHBHR,Female,3
2650-GYRYL,Male,2
0746-JTRFU,Male,4
5208-FVQKB,Male,2
7184-LRUUR,Female,4
6627-CFOSN,Female,1
3982-JGSFD,Male,5
1574-DYCWE,Female,3
7247-XOZPB,Male,2
2466-FCCPT,Female,4
6211-WWLTF,Male,1
4826-TZEVA,Female,5
6016-NXBNJ,Male,3
9138-EFSMO,Male,2
0576-WNXXC,Male,4
4632-XJMEX,Male,1
8910-LEDAG,Male,5
3452-GWUIN,Female,3
2716-GFZOR,Male,2
3724-UCSHY,Male,4
8626-XHBIE,Male,3
4628-CTTLA,Male,5
3192-LNKRK,Male,3
4439-YRNVD,Female,2
2876-VBBBL,Female,4
6834-NXDCA,Female,1
2208-UGTGR,Male,5
3005-TYFRD,Female,3
8670-MEFCP,Female,2
3079-BCHLN,Male,4
7777-UNYHB,Female,1
5597-GLBUC,Female,5
7278-CKDNC,Male,3
2748-MYRVK,Female,2
8450-UYIBU,Female,4
2969-VAPYH,Female,1
4822-YCXMX,Male,5
7181-OQCUT,Male,3
8474-UMLNT,Female,2
9821-POOTN,Male,4
3836-FZSDJ,Male,1
9142-XMYJH,Female,5
6559-ILWKJ,Male,3
0187-QSXOE,Male,2
7733-UDMTP,Female,4
2649-HWLYB,Male,1
5214-CHIWJ,Male,5
4229-CZMLL,Male,3
6904-JLBGY,Female,2
2465-BLLEU,Male,4
1685-VAYJF,Male,1
8874-EJNSR,Male,5
6917-YACBP,Female,3
5049-MUBWG,Male,2
4223-WOZCM,Male,4
0769-MURVM,Female,1
9253-VIFJQ,Male,5
7030-FZTFM,Male,3
9741-YLNTD,Male,2
5917-RYRMG,Male,4
5120-ZBLAI,Female,2
1194-BHJYC,Male,4
3663-MITLP,Female,1
0906-QVPMS,Male,5
9025-ZRPVR,Male,3
1905-OEILC,Female,2
7858-GTZSP,Female,4
3285-UCQVC,Female,1
6248-BSHKG,Male,5
4685-TFLLS,Male,3
3470-BTGQO,Male,2
1209-VFFOC,Male,4
8224-DWCKX,Male,1
5482-PLVPE,Female,5
4553-DVPZG,Female,3
4902-OHLSK,Female,2
6917-IAYHD,Male,4
0495-ZBNGW,Male,4
8620-RJPZN,Female,1
7572-KPVKK,Male,5
2642-MAWLJ,Female,3
2357-COQEK,Female,2
7103-ZGVNT,Female,4
3737-GCSPV,Female,2
2027-WKXMW,Female,3
7137-NAXML,Male,1
2428-ZMCTB,Male,1
2961-VNFKL,Female,4
1768-HNVGJ,Female,3
6963-KQYQB,Female,1
5934-RMPOV,Female,5
1207-BLKSA,Female,3
4088-YLDSU,Male,2
8316-BBQAY,Female,4
1166-PQLGG,Female,1
3146-JTQHR,Male,5
4291-YZODP,Female,3
4395-PZMSN,Male,2
6427-FEFIG,Female,4
0017-IUDMW,Female,1
8706-HRADD,Male,5
9955-QOPOY,Male,3
4385-ZKVNW,Male,2
5446-DKWYW,Female,4
2034-CGRHZ,Male,1
5797-APWZC,Female,5
3683-QKIUE,Female,3
4228-ZGYUW,Male,2
9031-ZVQPT,Male,4
2990-IAJSV,Male,1
8107-KNCIM,Male,5
9027-YFHQJ,Male,3
5176-LDKUH,Female,2
4644-OBGFZ,Male,4
7926-IJOOU,Male,1
6480-YAGIY,Male,5
4029-HPFVY,Male,3
7602-DBTOU,Female,2
5345-BMKWB,Male,4
3519-ZKXGG,Female,1
5457-COLHT,Male,5
6416-TVAIH,Male,3
5451-YHYPW,Female,2
5108-ADXWO,Male,4
7998-WNZEM,Male,1
3066-RRJIO,Female,5
4664-NJCMS,Female,3
0307-BCOPK,Female,2
7629-WFGLW,Female,4
2542-HYGIQ,Female,2
6715-OFDBP,Male,4
5016-LIPDW,Male,1
6481-LXPWL,Male,5
1567-DSCIC,Male,3
2150-UWTFY,Female,2
6124-ACRHJ,Female,4
9362-MWODR,Female,1
9975-GPKZU,Male,5
9625-RZFUK,Male,3
5153-LXKDT,Male,2
5161-UBZXI,Male,4
1020-JPQOW,Female,1
7919-ZODZZ,Female,5
0565-JUPYD,Male,3
6867-ACCZI,Female,2
5939-XAIXZ,Female,4
9054-FOWNV,Male,4
2683-BPJSO,Male,1
2157-MXBJS,Male,5
8207-VVMYB,Female,3
9732-EQMWY,Female,2
9360-AHGNL,Female,4
1087-UDSIH,Female,2
5269-NRGDP,Male,3
6195-MELTI,Male,1
5485-WUYWF,Male,1
2121-JAFOM,Female,4
8818-DOPVL,Female,3
2632-UCGVD,Male,1
5445-PZWGX,Male,5
1227-UDMZR,Female,3
5198-HQAEN,Male,2
9170-CCKOU,Male,4
2167-FQSTQ,Female,1
2819-GWENI,Female,5
1043-YCUTE,Male,3
3814-MLAXC,Female,2
3572-UUHRS,Male,4
2692-PFYTJ,Female,1
1226-UDFZR,Female,5
5955-EPOAZ,Female,3
6821-JPCDC,Female,2
8815-LMFLX,Male,4
9135-HSWOC,Male,1
8582-KRHPJ,Male,5
5811-IWXYM,Female,3
7044-YAACC,Male,2
8189-XRIKE,Female,4
1506-YJTYT,Male,1
4123-DVHPH,Male,5
6425-YQLLO,Female,3
5442-UTCVD,Male,2
2228-BZDEE,Female,4
7734-DBOAI,Female,1
2789-CZANW,Female,5
2091-RFFBA,Female,3
2114-MGINA,Female,2
7596-LDUXP,Female,4
3740-RLMVT,Male,1
4489-SNOJF,Female,5
2192-OZITF,Female,3
5651-CPDND,Male,2
2186-QZEYA,Female,4
1131-ALZWV,Female,1
7729-XBTWX,Male,5
9134-WYRVP,Male,3
3284-SVCRO,Female,2
9732-OUYRN,Female,4
0559-CKHUS,Female,2
2931-SVLTV,Male,4
6899-PPEEA,Female,1
7504-UWHNB,Male,5
2582-FFFZR,Female,3
8908-NMQTX,Male,2
2187-LZGPL,Female,4
1431-AIDJQ,Male,1
6288-LBEAR,Female,5
4597-NUCQV,Male,3
9019-QVLZD,Female,2
8413-YNHNV,Male,4
5808-TOTXO,Female,1
4369-NYSCF,Male,5
6333-YDVLT,Male,3
5324-KTGCG,Male,2
5599-HVLTW,Female,4
7394-LWLYN,Female,4
3707-LRWZD,Female,1
6873-UDNLD,Male,5
2700-LUEVA,Male,3
1455-ESIQH,Male,2
0958-YHXGP,Female,4
1101-SSWAG,Female,2
2979-SXESE,Female,3
4013-TLDHQ,Male,1
5743-KHMNA,Male,1
4194-FJARJ,Female,4
5325-UWTWJ,Male,3
3969-GYXEL,Female,1
9208-OLGAQ,Female,5
3244-CQPHU,Female,3
2674-MLXMN,Female,2
9708-HPXWZ,Male,4
6992-TKNYO,Male,1
4468-YDOVK,Male,5
3754-DXMRT,Male,3
5792-JALQC,Female,2
7130-VTEWQ,Female,4
2200-DSAAL,Female,1
4302-ZYFEL,Male,5
9351-LZYGF,Female,3
4366-CTOUZ,Female,2
6121-VZNQB,Female,4
7903-CMPEY,Male,1
1518-OMDIK,Male,5
6671-NGWON,Female,3
0595-ITUDF,Male,2
6996-KNSML,Female,4
1955-IBMMB,Male,1
0096-BXERS,Female,5
3806-YAZOV,Female,3
7998-ZLXWN,Female,2
6253-WRFHY,Male,4
9133-AYJZG,Female,1
2675-OTVVJ,Male,5
8680-CGLTP,Male,3
8430-TWCBX,Female,2
5018-GWURO,Female,4
6741-QRLUP,Female,1
4737-HOBAX,Male,5
0537-QYZZN,Male,3
3340-QBBFM,Male,2
1704-NRWYE,Female,4
2592-SEIFQ,Male,1
8200-KLNYW,Female,5
3372-CDXFJ,Male,3
4781-ZXYGU,Male,2
7632-YUTXB,Female,4
2718-YSKCS,Male,2
9896-UYMIE,Male,4
0853-NWIFK,Female,1
8212-CRQXP,Female,5
6980-CDGFC,Female,3
7691-XVTZH,Female,2
2520-SGTTA,Female,4
7481-ATQQS,Female,1
2277-VWCNI,Female,5
1088-CNNKB,Male,3
8642-GVWRF,Female,2
1930-BZLHI,Male,4
3400-ESFUW,Male,1
5868-YTYKS,Male,5
3525-DVKFN,Female,3
1482-OXZSY,Male,2
0377-JBKKT,Male,4
5778-BVOFB,Female,4
3373-YZZYM,Male,1
2057-ZBLPD,Female,5
0228-MAUWC,Male,3
5502-RLUYV,Female,2
0023-HGHWL,Male,4
7663-YJHSN,Female,2
4915-BFSXL,Male,3
3086-RUCRN,Female,1
5215-LNLDJ,Female,1
7576-JMYWV,Female,4
9039-RBEEE,Male,3
0257-KXZGU,Female,1
1307-ATKGB,Male,5
8417-FMLZI,Male,3
3714-XPXBW,Female,2
1850-AKQEP,Male,4
2824-DXNKN,Female,1
5227-JSCFE,Male,5
0848-ZGQIJ,Female,3
3621-CHYVB,Female,2
8042-RNLKO,Male,4
1792-UXAFY,Female,1
5372-FBKBN,Female,5
0420-TXVSG,Male,3
6217-TOWGS,Female,2
0515-YPMCW,Male,4
0378-XSZPU,Male,1
1045-LTCYT,Female,5
1544-JJMYL,Male,3
4636-JGAAI,Male,2
6874-SGLHU,Male,4
5951-AOFIH,Male,1
4729-XKASR,Male,5
3059-NGMXB,Male,3
8652-YHIYU,Female,2
5278-PNYOX,Female,4
5449-FIBXJ,Male,1
3486-HOOGQ,Female,5
5061-PBXFW,Female,3
8630-FJLIB,Female,2
3891-NLXJB,Male,4
4749-OJKQU,Female,1
0577-WHMEV,Female,5
5453-AXEPF,Male,3
3639-XJHKQ,Female,2
3716-LRGXK,Male,4
2263-SFSQZ,Male,1
9950-MTGYX,Male,5
3397-AVTKU,Male,3
4825-FUREZ,Male,2
9837-BMCLM,Male,4
2672-OJQZP,Female,2
0137-UDEUO,Female,4
3134-DSHVC,Female,1
6161-UUUTA,Male,5
7821-DPRQE,Male,3
6543-XRMYR,Female,2
2001-EWBQU,Female,4
4925-LMHOK,Male,1
1608-GMEWB,Male,5
6695-AMZUF,Female,3
1455-UGQVH,Male,2
8410-BGQXN,Male,4
8280-MQRQN,Female,1
1619-YWUBB,Female,5
7611-YKYTC,Male,3
2037-SGXHH,Male,2
3178-FESZO,Female,4
0365-GXEZS,Male,4
0082-OQIQY,Male,1
6087-MVHJH,Female,5
4603-JANFB,Male,3
3018-TFTSU,Male,2
3606-SBKRY,Male,4
4806-KEXQR,Male,2
0667-NSRGI,Female,3
7083-YNSKY,Female,1
6893-ODYYE,Male,1
8242-JSVBO,Male,4
2479-BRAMR,Male,3
9541-ZPSEA,Male,1
2665-NPTGL,Female,5
1139-WUOAH,Male,3
4693-VWVBO,Female,2
7434-SHXLS,Female,4
6937-GCDGQ,Male,1
0988-JRWWP,Female,5
5075-JSDKI,Female,3
7908-QCBCA,Female,2
8644-XYTSV,Male,4
6711-FLDFB,Female,1
3873-WOSBC,Male,5
7465-ZZRVX,Male,3
7975-JMZNT,Male,2
7251-XFOIL,Female,4
4116-IQRFR,Male,1
3714-JTVOV,Female,5
8259-DZLIZ,Female,3
0442-ZXKVS,Female,2
7853-WNZSY,Male,4
3120-FAZKD,Male,1
8606-OEGQZ,Female,5
0225-ZORZP,Male,3
4702-IOQDC,Female,2
9489-JMTTN,Female,4
0575-CUQOV,Male,1
0967-BMLBD,Female,5
6178-KFNHS,Female,3
2830-LEWOA,Male,2
5006-MXVRN,Female,4
1264-BYWMS,Male,1
9658-WYUFB,Female,5
8327-WKMIE,Male,3
6917-FIJHC,Female,2
5329-KRDTM,Male,4
7797-EJMDP,Female,1
3530-VWVGU,Female,5
2013-SGDXK,Female,3
6368-NWMCE,Female,2
3633-CDBUW,Male,4
0707-HOVVN,Female,2
8580-QVLOC,Female,4
3956-MGXOG,Female,1
9274-UARKJ,Female,5
4077-HWUYD,Male,3
2012-NWRPA,Female,2
8808-ELEHO,Male,4
0103-CSITQ,Female,1
3506-LCJDC,Male,5
8671-KKKOS,Female,3
7305-ZWMAJ,Male,2
9518-XXBXE,Male,4
3934-HXCFZ,Male,1
6578-KRMAW,Male,5
4860-IJUDE,Male,3
7666-WKRON,Female,2
9688-YGXVR,Female,4
0423-UDIJQ,Male,4
1945-XISKS,Female,1
4910-AQFFX,Male,5
2154-KVJFF,Female,3
5360-LJCNJ,Female,2
2607-FBDFF,Male,4
9647-ERGBE,Female,2
3428-XZMAZ,Male,3
1100-DDVRV,Male,1
0378-TOVMS,Female,1
4355-HBJHH,Male,4
6728-WYQBC,Male,3
9058-CBREO,Female,1
9029-FEGVJ,Female,5
7216-KAOID,Male,3
0318-QUUOB,Male,2
6145-NNPNO,Female,4
5520-FVEWJ,Female,1
5339-TJFEK,Male,5
5572-ZDXHY,Female,3
2074-GUHPQ,Female,2
4625-XMOYM,Female,4
5827-MWCZK,Male,1
1385-TQOZW,Female,5
5914-XRFQB,Male,3
4329-YPDDQ,Male,2
4804-NCPET,Male,4
3750-CKVKH,Male,1
5944-UGLLK,Male,5
8063-GBATB,Female,3
7787-BNTZM,Male,2
2252-ISRNH,Male,4
9415-TPKRV,Female,1
5322-TEUJK,Female,5
4547-KQRTM,Female,3
4877-EVATK,Male,2
1866-DIOQZ,Female,4
8375-KVTHK,Male,1
2697-NQBPF,Male,5
3709-OIJEA,Male,3
7639-SUPCW,Female,2
1386-ZIKUV,Male,4
0599-XNYDO,Female,1
6377-WHAOX,Female,5
6855-VLGOS,Male,3
8999-XXGNS,Female,2
8746-OQQRW,Male,4
3181-MIZBN,Male,1
0471-ARVMX,Female,5
7766-CLTIC,Female,3
5650-YLIBA,Male,2
0825-CPPQH,Female,4
9084-OAYKL,Male,2
6122-LJADA,Male,4
2400-XIWIO,Female,1
7524-VRLPL,Male,5
1069-XAIEM,Female,3
7569-NMZYQ,Female,2
5201-USSQZ,Female,4
2105-PHWON,Female,1
1494-EJZDW,Female,5
4884-TVUQF,Female,3
8003-EWNDZ,Female,2
1897-RCFUM,Female,4
9256-JTBNZ,Female,1
4658-HCOHW,Female,5
2211-RMNHO,Female,3
2432-TFSMK,Male,2
3440-JPSCL,Female,4
4929-ROART,Male,4
1834-ABKHQ,Female,1
1741-WTPON,Male,5
3932-IJWDZ,Male,3
1240-HCBOH,Female,2
3594-KADLU,Male,4
8065-BVEPF,Male,2
3796-ENZGF,Male,3
1734-ZMNTZ,Female,1
2853-CWQFQ,Male,1
0813-TAXXS,Male,4
2519-TWKFS,Male,3
2889-FPWRM,Male,1
0626-QXNGV,Female,5
6723-CEGQI,Female,3
6987-XQSJT,Female,2
4732-RRJZC,Male,4
9499-XPZXM,Female,1
4338-EYCER,Male,5
3007-FDPEA,Female,3
6350-XFYGW,Male,2
4290-BSXUX,Male,4
8513-OLYGY,Male,1
0311-QYWSS,Female,5
8705-DWKTI,Male,3
8755-IWJHN,Male,2
0325-XBFAC,Male,4
4480-QQRHC,Female,1
0929-PECLO,Female,5
3680-CTHUH,Male,3
1202-KKGFU,Female,2
6112-KTHFQ,Female,4
1852-XEMDW,Male,1
2462-XIIJB,Male,5
4760-XOHVN,Female,3
1820-DJFPH,Female,2
9426-SXNHE,Female,4
9068-FHQHD,Female,1
1269-FOYWN,Male,5
9470-YFUYI,Male,3
7817-BOQPW,Female,2
7402-EYFXX,Male,4
1853-UDXBW,Male,1
9895-VFOXH,Female,5
5458-CQJTA,Male,3
1230-QAJDW,Male,2
5701-ZIKJE,Male,4
5219-YIPTK,Female,1
5032-MIYKT,Female,5
7396-VJUZB,Male,3
9717-QEBGU,Male,2
5172-RKOCB,Male,4
6509-TSGWN,Female,2
3540-RZJYU,Female,4
3178-CIFOT,Female,1
2091-MJTFX,Female,5
4530-NDRKU,Female,3
5985-TBABQ,Female,2
9800-ONTFE,Female,4
6743-HHQPF,Male,1
8455-HIRAQ,Female,5
6616-AALSR,Female,3
0883-EIBTI,Female,2
9415-ZNBSX,Female,4
4018-KJYUY,Male,1
0722-TROQR,Female,5
7571-YXDAD,Female,3
3884-UEBXB,Female,2
8780-RSYYU,Female,4
5537-UXXVS,Female,4
1791-PQHBB,Female,1
8701-DGLVH,Male,5
8741-LQOBK,Female,3
3393-FMZPV,Female,2
8082-GHXOP,Male,4
6402-ZFPPI,Female,2
0980-FEXWF,Male,3
7486-KSRVI,Male,1
3011-WQKSZ,Male,1
8443-WVPSS,Male,4
3006-XIMLN,Female,3
8218-FFJDS,Female,1
1986-PHGZF,Male,5
9965-YOKZB,Male,3
0504-HHAPI,Female,2
9360-OMDZZ,Male,4
6305-YLBMM,Male,1
0345-XMMUG,Female,5
8024-XNAFQ,Female,3
3647-GMGDH,Male,2
2988-GBIVW,Female,4
2832-SCUCO,Female,1
7036-ZZKBD,Male,5
3791-LGQCY,Female,3
0265-PSUAE,Female,2
0463-TXOAK,Male,4
0594-UFTUL,Male,1
9509-MPYOD,Female,5
9128-CPXKI,Female,3
0129-KPTWJ,Male,2
8166-ZZTFS,Female,4
5855-EIBDE,Female,1
5365-LLFYV,Female,5
5956-YHHRX,Male,3
6008-NAIXK,Male,2
2956-GGUCQ,Male,4
1928-BXYIV,Male,1
5760-FXFVO,Male,5
6595-COKXZ,Female,3
0961-ZWLVI,Male,2
5181-OABFK,Female,4
4007-NHVHI,Female,1
7816-VGHTO,Female,5
5871-DGTXZ,Male,3
7550-WIQVA,Male,2
7544-ZVIKX,Male,4
0016-QLJIS,Female,1
7508-DQAKK,Female,5
5176-OLSKT,Female,3
9356-AXGMP,Male,2
3556-BVQGL,Female,4
0362-ZBZWJ,Male,2
8979-CAMGB,Male,4
4211-MMAZN,Male,1
7581-EBBOU,Female,5
4274-OWWYO,Male,3
5073-RZGBK,Female,2
1541-ETJZO,Male,4
2192-CKRLV,Female,1
3154-HMWUU,Male,5
6119-SPUDB,Male,3
6522-OIQSX,Female,2
7813-ZGGAW,Male,4
8748-HFWBO,Male,1
1052-QJIBV,Female,5
1319-YLZJG,Male,3
4106-HADHQ,Male,2
0723-FDLAY,Male,4
3050-RLLXC,Female,4
9298-WGMRW,Female,1
2369-UAPKZ,Male,5
3088-LHEFH,Female,3
2778-OCLGR,Male,2
6583-KQJLK,Female,4
8544-JNBOX,Male,2
6681-ZSEXG,Male,3
6139-ZZRBQ,Male,1
6116-RFVHN,Female,1
0637-KVDLV,Male,4
8884-FEEWR,Male,3
3125-RAHBV,Male,1
6633-MPWBS,Male,5
0373-AIVNJ,Male,3
8785-EPNCG,Male,2
1682-VCOIO,Male,4
5729-KLZAR,Female,1
2072-ZVJJX,Male,5
8849-AYPTR,Male,3
9518-IMLHK,Male,2
1582-RAFML,Male,4
3646-ITDGM,Female,1
8740-CRYFY,Male,5
3569-VLDHH,Male,3
8224-KDLKN,Male,2
7594-LZNWR,Male,4
4001-TSBTV,Female,1
2962-XPMCQ,Male,5
8727-XDPUD,Male,3
1043-UXOVO,Female,2
1064-FBXNK,Male,4
3996-ZNWYK,Male,1
2878-DHMIN,Male,5
7762-ONLJY,Female,3
1678-FYZOW,Female,2
5795-BKOYE,Female,4
8627-EHGIP,Male,1
7402-PWYJJ,Female,5
5480-TBGPH,Female,3
0018-NYROU,Female,2
7501-VTYLJ,Female,4
7608-RGIRO,Male,1
0480-BIXDE,Female,5
5895-QSXOD,Male,3
9814-AOUDH,Male,2
6175-IRFIT,Male,4
8760-ZRHKE,Female,1
1622-HSHSF,Female,5
8854-CCVSQ,Male,3
6749-UTDVX,Male,2
5542-DHSXL,Female,4
9102-OXKFY,Male,2
0511-JTEOY,Female,4
5216-WASFJ,Female,1
7808-DVWEP,Male,5
7067-KSAZT,Female,3
2284-VFLKH,Male,2
0366-NQSHS,Male,4
6532-YLWSI,Female,1
3807-BPOMJ,Female,5
3892-NXAZG,Male,3
4948-WBBKL,Female,2
4182-BGSIQ,Female,4
9300-AGZNL,Male,1
0988-AADSA,Female,5
9972-NKTFD,Female,3
3717-LNXKW,Male,2
5734-EJKXG,Female,4
2207-RYYRL,Male,4
6729-FZWSY,Male,1
9695-IDRZR,Female,5
8144-DGHXP,Female,3
7814-LEEVE,Female,2
1112-CUNAO,Female,4
5175-AOBHI,Female,2
5174-RNGBH,Female,3
8631-WUXGY,Female,1
7270-BDIOA,Female,1
9565-JSNFM,Male,4
5906-DVAPM,Female,3
6654-QGBZZ,Female,1
8348-JLBUG,Male,5
0607-DAAHE,Male,3
5641-DMBFJ,Female,2
9200-NLNPD,Male,4
2664-XJZNO,Male,1
9732-KPKBW,Male,5
3339-EAQNV,Male,3
0921-OHLVP,Male,2
3389-YGYAI,Female,4
9560-ARGQJ,Female,1
8350-NYMVI,Female,5
1600-DILPE,Female,3
0536-ESJEP,Male,2
4654-GGUII,Female,4
6478-HRRCZ,Male,1
8510-BBWMU,Female,5
6857-TKDJV,Male,3
2360-RDGRO,Male,2
0584-BJQGZ,Female,4
5134-IKDAY,Female,1
1360-XFJMR,Female,5
3070-DVEYC,Male,3
5730-RIITO,Female,2
9058-MJLZC,Female,4
5707-ORNDZ,Male,1
0902-XKXPN,Male,5
5177-RVZNU,Female,3
0056-EPFBG,Male,2
8993-IZEUX,Male,4
8696-JKZNU,Female,1
5380-AFSSK,Female,5
8190-ZTQFB,Male,3
0931-MHTEM,Female,2
2055-PDADH,Female,4
7515-LODFU,Male,1
0440-UEDAI,Female,5
1337-BOZWO,Male,3
0868-VJRDR,Male,2
8714-EUHJO,Female,4
6344-SFJVH,Female,2
3950-VPYJB,Male,4
8041-TMEID,Male,1
7321-ZNSLA,Male,5
6941-KXRRV,Female,3
3721-CNEYS,Female,2
8727-JQFHV,Male,4
9475-NNDGC,Male,1
1355-KUSBG,Female,5
3688-FTHLT,Female,3
0899-LIIBW,Male,2
2568-OIADY,Female,4
1384-RCUXW,Male,1
5825-XJOCM,Male,5
6848-YLDFR,Male,3
8125-QPFJD,Female,2
2320-YKQBO,Female,4
1193-RTSLK,Female,4
2302-ANTDP,Female,1
5923-GXUOC,Male,5
4973-RLZVI,Female,3
7869-ZYDST,Male,2
4501-UYKBC,Female,4
1215-EXRMO,Male,2
2305-MRGLV,Male,3
8404-VIOMB,Female,1
5233-GEEAX,Male,1
2359-KLTEK,Female,4
5304-EFJLP,Male,3
2673-ZALNP,Female,1
9184-GALIL,Female,5
4393-RYCRE,Male,3
9746-MDMBK,Male,2
3162-ZJZFU,Male,4
8404-GFGCZ,Male,1
8875-AKBYH,Male,5
4432-ADRLB,Male,3
0533-UCAAU,Male,2
1394-SUIUH,Female,4
3521-MNKLV,Male,1
2533-TIBIX,Male,5
8993-PHFWD,Female,3
1565-RHDJD,Female,2
7137-RYLPP,Male,4
3765-JXVKY,Female,1
5092-STPKP,Female,5
7330-WZLNC,Female,3
0114-PEGZZ,Female,2
3359-DSRKA,Female,4
8639-NHQEI,Female,1
7161-DFHUF,Female,5
3957-LXOLK,Female,3
3720-DBRWL,Male,2
6635-MYYYZ,Female,4
8565-WUXZU,Male,1
5281-BUZGT,Male,5
4994-OBRSZ,Male,3
0562-FGDCR,Female,2
2436-QBZFP,Female,4
3420-YJLQT,Female,1
6040-CGACY,Female,5
6582-PLFUU,Male,3
8242-PDSGJ,Male,2
0264-CNITK,Female,4
0089-IIQKO,Female,1
7839-NUIAA,Female,5
6075-QMNRR,Female,3
5378-IKEEG,Female,2
5966-EMAZU,Male,4
0440-EKDCF,Male,2
4774-HHGGS,Male,4
2718-GAXQD,Female,1
2055-BFOCC,Male,5
8180-AKMJV,Female,3
4298-OYIFC,Male,2
5566-SOEZD,Male,4
9842-EFSYY,Female,1
2272-WUSPA,Female,5
4584-LBNMK,Male,3
3898-GUYTS,Female,2
0930-EHUZA,Female,4
6413-XKKPU,Male,1
9975-SKRNR,Male,5
3703-KBKZP,Male,3
1449-XQEMT,Male,2
2626-URJFX,Male,4
4973-MGTON,Female,4
3682-YEUWS,Male,1
1223-UNPKS,Male,5
2612-RRIDN,Male,3
4735-ASGMA,Male,2
3446-QDSZF,Female,4
3669-LVWZB,Male,2
6892-EZDTG,Female,3
5117-IFGPS,Male,1
7379-FNIUJ,Male,1
1627-AFWVJ,Female,4
9725-SCPZG,Male,3
5884-GCYMI,Male,1
3217-FZDMN,Female,5
4486-EFAEB,Male,3
0060-FUALY,Female,2
7853-GVUDZ,Female,4
7480-QNVZJ,Male,1
6954-OOYZZ,Male,5
7088-FBAWU,Female,3
8313-AFGBW,Male,2
3943-KDREE,Female,4
9239-ZBZZV,Female,1
3097-IDVPU,Male,5
4398-HSCJH,Female,3
2197-OMWGI,Female,2
2303-PJYHN,Female,4
9795-VOWON,Male,1
