customerID,interactiontimestamp,interactionchannel,interaction type,interactionoutcome,interactionduration,customersentiment,agent
3583-KRKMD,4/5/2021,instagram,complaint,pending,0:02,neutral,Kristen
1010-DIAUQ,2/3/2022,in-person,purchase,closed,0:22,positive,Kayleigh
9069-LGEUL,1/2/2021,phone,support,closed,0:02,neutral,Javi
7302-ZHMHP,1/13/2022,email,feedback,closed,0:02,negative,Fran
9571-EDEBV,11/14/2022,chat,complaint,escalated,0:02,negative,Liz
3520-FJGCV,12/23/2022,twitter,complaint,resolved,0:02,positive,Liz
6563-VRERX,2/12/2022,instagram,complaint,escalated,0:02,negative,Anton
0259-GBZSH,8/19/2021,in-person,subscription,closed,0:38,neutral,Greg
6122-EFVKN,3/26/2021,phone,inquiry,converted,0:15,positive,Isla
2805-EDJPQ,4/5/2021,email,complaint,escalated,0:02,negative,Emily
6862-CQUMB,2/3/2022,chat,complaint,closed,0:06,negative,Violet
7156-MXBJE,11/14/2022,twitter,complaint,closed,0:02,negative,Norma
6158-HDPXZ,12/23/2022,instagram,complaint,pending,0:02,neutral,John
9601-BRXPO,2/13/2022,in-person,purchase,closed,0:22,positive,Raul
2863-IMQDR,8/19/2021,phone,support,closed,0:02,neutral,Liz
5686-CMAWK,3/26/2021,email,feedback,closed,0:02,negative,Sam
5651-CRHKQ,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
6905-NIQIN,2/3/2022,twitter,complaint,resolved,0:02,positive,Peyton
8204-YJCLA,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
5167-ZFFMM,1/13/2022,in-person,subscription,closed,0:38,neutral,Javi
6583-SZVGP,7/15/2022,phone,inquiry,converted,0:15,positive,Fran
4895-TMWIR,9/8/2022,email,complaint,escalated,0:02,negative,Liz
0533-BNWKF,10/10/2021,chat,complaint,closed,0:06,negative,Liz
1708-PBBOA,3/25/2021,twitter,complaint,closed,0:02,negative,Anton
8782-LKFPK,5/8/2022,instagram,complaint,pending,0:02,neutral,Greg
5522-JBWMO,7/15/2022,in-person,purchase,closed,0:22,positive,Isla
3597-MVHJT,9/8/2022,phone,support,closed,0:02,neutral,Emily
9774-NRNAU,10/10/2021,email,feedback,closed,0:02,negative,Violet
0224-RLWWD,11/14/2022,chat,complaint,escalated,0:02,negative,Norma
9967-ATRFS,12/23/2022,twitter,complaint,resolved,0:02,positive,John
3951-NJCVI,2/13/2022,instagram,complaint,escalated,0:02,negative,Raul
2977-CEBSX,8/19/2021,in-person,subscription,closed,0:38,neutral,Liz
0177-PXBAT,3/26/2021,phone,inquiry,converted,0:15,positive,Sam
6599-CEBNN,4/5/2021,email,complaint,escalated,0:02,negative,Skylar
2519-ERQOJ,2/3/2022,chat,complaint,closed,0:06,negative,Peyton
5876-QMYLD,11/14/2022,twitter,complaint,closed,0:02,negative,Skylar
2277-AXSDC,12/23/2022,instagram,complaint,pending,0:02,neutral,Javi
9442-JTWDL,2/13/2022,in-person,purchase,closed,0:22,positive,Fran
0979-PHULV,8/19/2021,phone,support,closed,0:02,neutral,Liz
3067-SVMTC,3/26/2021,email,feedback,closed,0:02,negative,Liz
5495-GPSRW,4/5/2021,chat,complaint,escalated,0:02,negative,Anton
7606-BPHHN,2/3/2022,twitter,complaint,resolved,0:02,positive,Greg
4742-DRORA,1/2/2021,instagram,complaint,escalated,0:02,negative,Isla
0111-KLBQG,1/13/2022,in-person,subscription,closed,0:38,neutral,Emily
4800-VHZKI,3/26/2021,phone,inquiry,converted,0:15,positive,Violet
7989-CHGTL,4/5/2021,email,complaint,escalated,0:02,negative,Norma
0334-GDDSO,2/3/2022,chat,complaint,closed,0:06,negative,John
4163-NCJAK,11/14/2022,twitter,complaint,closed,0:02,negative,Raul
5233-AOZUF,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
5973-EJGDP,2/13/2022,in-person,purchase,closed,0:22,positive,Sam
1996-DBMUS,8/19/2021,phone,support,closed,0:02,neutral,Skylar
7916-VCCPB,3/26/2021,email,feedback,closed,0:02,negative,Peyton
4686-GEFRM,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
5249-QYHEX,2/3/2022,twitter,complaint,resolved,0:02,positive,Liz
0578-SKVMF,1/2/2021,instagram,complaint,escalated,0:02,negative,Jackie
5564-NEMQO,1/13/2022,in-person,subscription,closed,0:38,neutral,Angel
2233-FAGXV,11/14/2022,phone,inquiry,converted,0:15,positive,Al
5605-IYGFG,12/23/2022,email,complaint,escalated,0:02,negative,Al
7663-ZTEGJ,2/13/2022,chat,complaint,closed,0:06,negative,Ingrid
3935-TBRZZ,8/19/2021,twitter,complaint,closed,0:02,negative,Gigi
8111-BKVDS,3/26/2021,instagram,complaint,pending,0:02,neutral,Linda
2055-SIFSS,4/5/2021,in-person,purchase,closed,0:22,positive,Maureen
2806-MLNTI,2/3/2022,phone,support,closed,0:02,neutral,Maureen
8734-DKSTZ,11/14/2022,email,feedback,closed,0:02,negative,Sasha
4360-PNRQB,12/23/2022,chat,complaint,escalated,0:02,negative,Kristen
6152-ONASV,2/13/2022,twitter,complaint,resolved,0:02,positive,Kayleigh
9063-ZGTUY,8/19/2021,instagram,complaint,escalated,0:02,negative,Javi
7781-HVGMK,3/26/2021,in-person,subscription,closed,0:38,neutral,Fran
2181-UAESM,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
2957-LOLHO,2/3/2022,email,complaint,escalated,0:02,negative,Liz
6048-NJXHX,1/2/2021,chat,complaint,closed,0:06,negative,Anton
2320-SLKMB,1/13/2022,twitter,complaint,closed,0:02,negative,Greg
4980-URKXC,11/14/2022,instagram,complaint,pending,0:02,neutral,Isla
4376-KFVRS,12/23/2022,in-person,purchase,closed,0:22,positive,Emily
5886-VLQVU,2/13/2022,phone,support,closed,0:02,neutral,Violet
3577-AMVUX,8/19/2021,email,feedback,closed,0:02,negative,Norma
0771-WLCLA,3/26/2021,chat,complaint,escalated,0:02,negative,John
5628-RKIFK,4/5/2021,twitter,complaint,resolved,0:02,positive,Raul
0206-TBWLC,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
2937-FTHUR,11/14/2022,in-person,subscription,closed,0:38,neutral,Sam
1910-FMXJM,12/23/2022,phone,inquiry,converted,0:15,positive,Skylar
7752-XUSCI,2/13/2022,email,complaint,escalated,0:02,negative,Peyton
4110-PFEUZ,8/19/2021,chat,complaint,closed,0:06,negative,Skylar
0732-OCQOC,3/26/2021,twitter,complaint,closed,0:02,negative,Javi
5168-MSWXT,4/5/2021,instagram,complaint,pending,0:02,neutral,Fran
1090-ESELR,2/3/2022,in-person,purchase,closed,0:22,positive,Liz
8592-PLTMQ,1/2/2021,phone,support,closed,0:02,neutral,Liz
5760-WRAHC,1/13/2022,email,feedback,closed,0:02,negative,Anton
8847-GEOOQ,11/14/2022,chat,complaint,escalated,0:02,negative,Greg
0256-LTHVJ,12/23/2022,twitter,complaint,resolved,0:02,positive,Isla
4785-FCIFB,2/12/2022,instagram,complaint,escalated,0:02,negative,Emily
8313-NDOIA,8/19/2021,in-person,subscription,closed,0:38,neutral,Violet
5149-CUZUJ,3/26/2021,phone,inquiry,converted,0:15,positive,Norma
0942-KOWSM,4/5/2021,email,complaint,escalated,0:02,negative,John
4237-CLSMM,2/3/2022,chat,complaint,closed,0:06,negative,Raul
1452-VOQCH,11/14/2022,twitter,complaint,closed,0:02,negative,Liz
4719-UMSIY,12/23/2022,instagram,complaint,pending,0:02,neutral,Sam
6614-VBEGU,2/13/2022,in-person,purchase,closed,0:22,positive,Skylar
0880-TKATG,8/19/2021,phone,support,closed,0:02,neutral,Peyton
3811-VBYBZ,3/26/2021,email,feedback,closed,0:02,negative,Skylar
1480-BKXGA,4/5/2021,chat,complaint,escalated,0:02,negative,Javi
2996-XAUVF,2/3/2022,twitter,complaint,resolved,0:02,positive,Fran
9076-AXYIK,1/2/2021,instagram,complaint,escalated,0:02,negative,Liz
5968-XQIVE,1/13/2022,in-person,subscription,closed,0:38,neutral,Liz
8896-RAZCR,7/15/2022,phone,inquiry,converted,0:15,positive,Anton
4640-UHDOS,9/8/2022,email,complaint,escalated,0:02,negative,Greg
4933-IKULF,10/10/2021,chat,complaint,closed,0:06,negative,Isla
3583-EKAPL,3/25/2021,twitter,complaint,closed,0:02,negative,Emily
1304-BCCFO,5/8/2022,instagram,complaint,pending,0:02,neutral,Violet
4104-PVRPS,7/15/2022,in-person,purchase,closed,0:22,positive,Norma
9399-APLBT,9/8/2022,phone,support,closed,0:02,neutral,John
2359-KMGLI,10/10/2021,email,feedback,closed,0:02,negative,Raul
3780-DDGSE,11/14/2022,chat,complaint,escalated,0:02,negative,Liz
4431-EDMIQ,12/23/2022,twitter,complaint,resolved,0:02,positive,Sam
0306-JAELE,2/13/2022,instagram,complaint,escalated,0:02,negative,Skylar
6227-HWPWX,8/19/2021,in-person,subscription,closed,0:38,neutral,Peyton
0486-LGCCH,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
0447-BEMNG,4/5/2021,email,complaint,escalated,0:02,negative,Liz
4612-SSVHJ,2/3/2022,chat,complaint,closed,0:06,negative,Jackie
5168-MQQCA,11/14/2022,twitter,complaint,closed,0:02,negative,Angel
5949-XIKAE,12/23/2022,instagram,complaint,pending,0:02,neutral,Al
7971-HLVXI,2/13/2022,in-person,purchase,closed,0:22,positive,Al
9094-AZPHK,8/19/2021,phone,support,closed,0:02,neutral,Ingrid
3649-JPUGY,3/26/2021,email,feedback,closed,0:02,negative,Gigi
4472-LVYGI,4/5/2021,chat,complaint,escalated,0:02,negative,Linda
8372-JUXUI,2/3/2022,twitter,complaint,resolved,0:02,positive,Maureen
3552-CTCYF,1/2/2021,instagram,complaint,escalated,0:02,negative,Maureen
6778-YSNIH,1/13/2022,in-person,subscription,closed,0:38,neutral,Sasha
0388-EOPEX,3/26/2021,phone,inquiry,converted,0:15,positive,Kristen
5756-OZRIO,4/5/2021,email,complaint,escalated,0:02,negative,Kayleigh
6579-JPICP,2/3/2022,chat,complaint,closed,0:06,negative,Javi
8205-OTCHB,11/14/2022,twitter,complaint,closed,0:02,negative,Fran
4134-BSXLX,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
0505-SPOOW,2/13/2022,in-person,purchase,closed,0:22,positive,Liz
6235-VDHOM,8/19/2021,phone,support,closed,0:02,neutral,Anton
7783-YKGDV,3/26/2021,email,feedback,closed,0:02,negative,Greg
4374-YMUSQ,4/5/2021,chat,complaint,escalated,0:02,negative,Isla
4513-CXYIX,2/3/2022,twitter,complaint,resolved,0:02,positive,Emily
3957-HHLMR,1/2/2021,instagram,complaint,escalated,0:02,negative,Violet
7803-XOCCZ,1/13/2022,in-person,subscription,closed,0:38,neutral,Norma
5736-YEJAX,3/7/2022,phone,inquiry,converted,0:15,positive,John
5609-CEBID,6/19/2022,email,complaint,escalated,0:02,negative,Raul
8981-FJGLA,4/5/2021,chat,complaint,closed,0:06,negative,Liz
7218-HKQFK,8/9/2022,twitter,complaint,closed,0:02,negative,Sam
4636-QRJKY,11/14/2022,instagram,complaint,pending,0:02,neutral,Skylar
1135-LMECX,12/23/2022,in-person,purchase,closed,0:22,positive,Peyton
4332-MUOEZ,2/13/2022,phone,support,closed,0:02,neutral,Skylar
8535-SFUTN,8/19/2021,email,feedback,closed,0:02,negative,Javi
5956-VKDTT,3/26/2021,chat,complaint,escalated,0:02,negative,Fran
8677-HDZEE,4/5/2021,twitter,complaint,resolved,0:02,positive,Liz
2475-MROZF,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
9412-GHEEC,11/14/2022,in-person,subscription,closed,0:38,neutral,Anton
3482-ABPKK,12/23/2022,phone,inquiry,converted,0:15,positive,Greg
6705-LXORM,2/13/2022,email,complaint,escalated,0:02,negative,Isla
0257-ZESQC,8/19/2021,chat,complaint,closed,0:06,negative,Emily
7531-GQHME,3/26/2021,twitter,complaint,closed,0:02,negative,Violet
5174-ITUMV,4/5/2021,instagram,complaint,pending,0:02,neutral,Norma
4109-CYRBD,2/3/2022,in-person,purchase,closed,0:22,positive,John
0913-XWSCN,1/2/2021,phone,support,closed,0:02,neutral,Raul
6825-UYPFK,1/13/2022,email,feedback,closed,0:02,negative,Liz
8397-MVTAZ,11/14/2022,chat,complaint,escalated,0:02,negative,Sam
0750-EBAIU,12/23/2022,twitter,complaint,resolved,0:02,positive,Skylar
8606-CIQUL,2/13/2022,instagram,complaint,escalated,0:02,negative,Peyton
3571-DPYUH,8/19/2021,in-person,subscription,closed,0:38,neutral,Skylar
7601-GNDYK,3/26/2021,phone,inquiry,converted,0:15,positive,Javi
0356-OBMAC,4/5/2021,email,complaint,escalated,0:02,negative,Fran
8067-NIOYM,2/3/2022,chat,complaint,closed,0:06,negative,Liz
1403-GYAFU,11/14/2022,twitter,complaint,closed,0:02,negative,Liz
4234-XTNEA,12/23/2022,instagram,complaint,pending,0:02,neutral,Anton
1297-VQDRP,2/13/2022,in-person,purchase,closed,0:22,positive,Greg
9282-IZGQK,8/19/2021,phone,support,closed,0:02,neutral,Isla
5348-CAGXB,3/26/2021,email,feedback,closed,0:02,negative,Emily
0621-HJWXJ,4/5/2021,chat,complaint,escalated,0:02,negative,Violet
5844-QVTAT,2/3/2022,twitter,complaint,resolved,0:02,positive,Norma
8905-IAZPF,1/2/2021,instagram,complaint,escalated,0:02,negative,John
5394-MEITZ,1/13/2022,in-person,subscription,closed,0:38,neutral,Raul
6859-QNXIQ,11/14/2022,phone,inquiry,converted,0:15,positive,Liz
2782-LFZVW,12/23/2022,email,complaint,escalated,0:02,negative,Sam
2866-IKBTM,2/12/2022,chat,complaint,closed,0:06,negative,Skylar
1342-JPNKI,8/19/2021,twitter,complaint,closed,0:02,negative,Peyton
2817-NTQDO,3/26/2021,instagram,complaint,pending,0:02,neutral,Skylar
7129-AZJDE,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
6986-IJDHX,2/3/2022,phone,support,closed,0:02,neutral,Jackie
2560-PPCHE,11/14/2022,email,feedback,closed,0:02,negative,Angel
4676-MQUEA,12/23/2022,chat,complaint,escalated,0:02,negative,Al
8138-EALND,2/13/2022,twitter,complaint,resolved,0:02,positive,Al
3580-HYCSP,8/19/2021,instagram,complaint,escalated,0:02,negative,Ingrid
1352-HNSAW,3/26/2021,in-person,subscription,closed,0:38,neutral,Gigi
2075-PUEPR,4/5/2021,phone,inquiry,converted,0:15,positive,Linda
1982-FEBTD,2/3/2022,email,complaint,escalated,0:02,negative,Maureen
5301-GAUUY,1/2/2021,chat,complaint,closed,0:06,negative,Maureen
5791-KAJFD,1/13/2022,twitter,complaint,closed,0:02,negative,Sasha
2654-VBVPB,7/15/2022,instagram,complaint,pending,0:02,neutral,Kristen
1154-HYWWO,9/8/2022,in-person,purchase,closed,0:22,positive,Kayleigh
2501-XWWTZ,10/10/2021,phone,support,closed,0:02,neutral,Trent
3716-UVSPD,3/25/2021,email,feedback,closed,0:02,negative,Trevor
6815-ABQFQ,5/8/2022,chat,complaint,escalated,0:02,negative,Ben
7343-EOBEU,7/15/2022,twitter,complaint,resolved,0:02,positive,Cassie
3701-SFMUH,9/8/2022,instagram,complaint,escalated,0:02,negative,Lisa
6103-LIANB,10/10/2021,in-person,subscription,closed,0:38,neutral,Liza
7319-VENRZ,11/14/2022,phone,inquiry,converted,0:15,positive,Laurie
5846-NEQVZ,12/23/2022,email,complaint,escalated,0:02,negative,Sandy
6967-QIQRV,2/13/2022,chat,complaint,closed,0:06,negative,Alex
5781-RFZRP,8/19/2021,twitter,complaint,closed,0:02,negative,Wilson
0939-YAPAF,3/26/2021,instagram,complaint,pending,0:02,neutral,Trent
0308-IVGOK,4/5/2021,in-person,purchase,closed,0:22,positive,Trevor
7293-LSCDV,2/3/2022,phone,support,closed,0:02,neutral,Ben
7025-WCBNE,11/14/2022,email,feedback,closed,0:02,negative,Cassie
5756-JYOJT,12/23/2022,chat,complaint,escalated,0:02,negative,Lisa
4710-FDUIZ,2/13/2022,twitter,complaint,resolved,0:02,positive,Liza
6030-REHUX,8/19/2021,instagram,complaint,escalated,0:02,negative,Laurie
9548-LIGTA,3/26/2021,in-person,subscription,closed,0:38,neutral,Sandy
5150-LJNSR,4/5/2021,phone,inquiry,converted,0:15,positive,Alex
8270-RKSAP,2/3/2022,email,complaint,escalated,0:02,negative,Wilson
6522-YRBXD,1/2/2021,chat,complaint,closed,0:06,negative,Trent
2640-LYMOV,1/13/2022,twitter,complaint,closed,0:02,negative,Trevor
1218-VKFPE,3/26/2021,instagram,complaint,pending,0:02,neutral,Ben
3627-FHKBK,4/5/2021,in-person,purchase,closed,0:22,positive,Cassie
2865-TCHJW,2/3/2022,phone,support,closed,0:02,neutral,Lisa
1423-BMPBQ,11/14/2022,email,feedback,closed,0:02,negative,Liza
2393-DIVAI,12/23/2022,chat,complaint,escalated,0:02,negative,Laurie
5192-EBGOV,2/13/2022,twitter,complaint,resolved,0:02,positive,Sandy
4568-KNYWR,8/19/2021,instagram,complaint,escalated,0:02,negative,Alex
8752-IMQOS,3/26/2021,in-person,subscription,closed,0:38,neutral,Wilson
0742-LAFQK,4/5/2021,phone,inquiry,converted,0:15,positive,Sasha
0795-LAFGP,2/3/2022,email,complaint,escalated,0:02,negative,Amy
0619-OLYUR,1/2/2021,chat,complaint,closed,0:06,negative,Raul
5512-IDZEI,1/13/2022,twitter,complaint,closed,0:02,negative,Raul
0459-SPZHJ,11/14/2022,instagram,complaint,pending,0:02,neutral,Priyanka
0215-BQKGS,12/23/2022,in-person,purchase,closed,0:22,positive,Ali
9244-ZVAPM,2/13/2022,phone,support,closed,0:02,neutral,Ali
0719-SYFRB,8/19/2021,email,feedback,closed,0:02,negative,Priyanka
8208-EUMTE,3/26/2021,chat,complaint,escalated,0:02,negative,Sean
5172-MIGPM,4/5/2021,twitter,complaint,resolved,0:02,positive,Lisa
1710-RCXUS,2/3/2022,instagram,complaint,escalated,0:02,negative,Jen
0374-FIUCA,11/14/2022,in-person,subscription,closed,0:38,neutral,Jen
5839-SUYVZ,12/23/2022,phone,inquiry,converted,0:15,positive,Jen
5173-ZXXXL,2/13/2022,email,complaint,escalated,0:02,negative,MJ
1096-ADRUX,8/19/2021,chat,complaint,closed,0:06,negative,Jordan
2001-MCUUW,3/26/2021,twitter,complaint,closed,0:02,negative,Julian
2731-GJRDG,4/5/2021,instagram,complaint,pending,0:02,neutral,Javi
4723-BEGSG,2/3/2022,in-person,purchase,closed,0:22,positive,Fran
6516-NKQBO,1/2/2021,phone,support,closed,0:02,neutral,Liz
8672-OAUPW,1/13/2022,email,feedback,closed,0:02,negative,Liz
8207-DMRVL,11/14/2022,chat,complaint,escalated,0:02,negative,Anton
3419-SNJJD,12/23/2022,twitter,complaint,resolved,0:02,positive,Greg
6543-CPZMK,2/13/2022,instagram,complaint,escalated,0:02,negative,Isla
4765-OXPPD,8/19/2021,in-person,subscription,closed,0:38,neutral,Emily
2804-ETQDK,3/26/2021,phone,inquiry,converted,0:15,positive,Violet
6689-VRRTK,4/5/2021,email,complaint,escalated,0:02,negative,Norma
7138-GIRSH,2/3/2022,chat,complaint,closed,0:06,negative,John
9396-ZSFLL,11/14/2022,twitter,complaint,closed,0:02,negative,Raul
6464-KEXXH,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
7134-MJPDY,2/13/2022,in-person,purchase,closed,0:22,positive,Sam
5240-CAOYT,8/19/2021,phone,support,closed,0:02,neutral,Skylar
4059-IIEBK,3/26/2021,email,feedback,closed,0:02,negative,Peyton
4881-JVQOD,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
0516-UXRMT,2/3/2022,twitter,complaint,resolved,0:02,positive,Javi
4851-BQDNX,1/2/2021,instagram,complaint,escalated,0:02,negative,Fran
5148-HKFIR,1/13/2022,in-person,subscription,closed,0:38,neutral,Liz
1009-IRMNA,11/14/2022,phone,inquiry,converted,0:15,positive,Liz
3003-CMDUU,12/23/2022,email,complaint,escalated,0:02,negative,Anton
5016-IBERQ,2/12/2022,chat,complaint,closed,0:06,negative,Greg
6797-UCJHZ,8/19/2021,twitter,complaint,closed,0:02,negative,Isla
2469-DTSGX,3/26/2021,instagram,complaint,pending,0:02,neutral,Emily
4554-YGZIH,4/5/2021,in-person,purchase,closed,0:22,positive,Violet
5099-BAILX,2/3/2022,phone,support,closed,0:02,neutral,Norma
9931-KGHOA,11/14/2022,email,feedback,closed,0:02,negative,John
1775-KWJKQ,12/23/2022,chat,complaint,escalated,0:02,negative,Raul
7665-VIGUD,2/13/2022,twitter,complaint,resolved,0:02,positive,Liz
9411-TPQQV,8/19/2021,instagram,complaint,escalated,0:02,negative,Sam
7207-RMRDB,3/26/2021,in-person,subscription,closed,0:38,neutral,Skylar
7954-MLBUN,4/5/2021,phone,inquiry,converted,0:15,positive,Peyton
2077-DDHJK,2/3/2022,email,complaint,escalated,0:02,negative,Skylar
4913-EHYUI,1/2/2021,chat,complaint,closed,0:06,negative,Javi
0195-IESCP,1/13/2022,twitter,complaint,closed,0:02,negative,Fran
9574-BOSMD,7/15/2022,instagram,complaint,pending,0:02,neutral,Liz
4580-TMHJU,9/8/2022,in-person,purchase,closed,0:22,positive,Liz
0970-ETWGE,10/10/2021,phone,support,closed,0:02,neutral,Anton
4908-XAXAY,3/25/2021,email,feedback,closed,0:02,negative,Greg
8404-VLQFB,5/8/2022,chat,complaint,escalated,0:02,negative,Isla
1626-ERCMM,7/15/2022,twitter,complaint,resolved,0:02,positive,Emily
0887-HJGAR,9/8/2022,instagram,complaint,escalated,0:02,negative,Violet
2391-IPLOP,10/10/2021,in-person,subscription,closed,0:38,neutral,Norma
5644-PDMZC,11/14/2022,phone,inquiry,converted,0:15,positive,John
3509-GWQGF,12/23/2022,email,complaint,escalated,0:02,negative,Raul
9576-ANLXO,2/13/2022,chat,complaint,closed,0:06,negative,Liz
2024-BASKD,8/19/2021,twitter,complaint,closed,0:02,negative,Sam
5845-BZZIB,3/26/2021,instagram,complaint,pending,0:02,neutral,Skylar
1140-UKVZG,4/5/2021,in-person,purchase,closed,0:22,positive,Peyton
4160-AMJTL,2/3/2022,phone,support,closed,0:02,neutral,Skylar
5183-SNMJQ,11/14/2022,email,feedback,closed,0:02,negative,Liz
8100-PNJMH,12/23/2022,chat,complaint,escalated,0:02,negative,Jackie
7838-LAZFO,2/13/2022,twitter,complaint,resolved,0:02,positive,Angel
4464-JCOLN,8/19/2021,instagram,complaint,escalated,0:02,negative,Al
2085-JVGAD,3/26/2021,in-person,subscription,closed,0:38,neutral,Al
5650-VDUDS,4/5/2021,phone,inquiry,converted,0:15,positive,Ingrid
8095-WANWK,2/3/2022,email,complaint,escalated,0:02,negative,Gigi
3030-ZKIWL,1/2/2021,chat,complaint,closed,0:06,negative,Linda
9565-FLVCG,1/13/2022,twitter,complaint,closed,0:02,negative,Maureen
8755-OGKNA,3/26/2021,instagram,complaint,pending,0:02,neutral,Maureen
2800-VEQXM,4/5/2021,in-person,purchase,closed,0:22,positive,Sasha
7538-GWHML,2/3/2022,phone,support,closed,0:02,neutral,Kristen
5533-RJFTJ,11/14/2022,email,feedback,closed,0:02,negative,Kayleigh
3859-CVCET,12/23/2022,chat,complaint,escalated,0:02,negative,Javi
0214-JHPFW,2/13/2022,twitter,complaint,resolved,0:02,positive,Fran
5642-MHDQT,8/19/2021,instagram,complaint,escalated,0:02,negative,Liz
3088-FVYWK,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
3276-HDUEG,4/5/2021,phone,inquiry,converted,0:15,positive,Anton
9092-GDZKO,2/3/2022,email,complaint,escalated,0:02,negative,Greg
0823-HSCDJ,1/2/2021,chat,complaint,closed,0:06,negative,Isla
3729-OWRVL,1/13/2022,twitter,complaint,closed,0:02,negative,Emily
2324-AALNO,11/14/2022,instagram,complaint,pending,0:02,neutral,Violet
0822-GAVAP,12/23/2022,in-person,purchase,closed,0:22,positive,Norma
5760-IFJOZ,2/13/2022,phone,support,closed,0:02,neutral,John
2826-UWHIS,8/19/2021,email,feedback,closed,0:02,negative,Raul
1448-PWKYE,3/26/2021,chat,complaint,escalated,0:02,negative,Liz
7501-IWUNG,4/5/2021,twitter,complaint,resolved,0:02,positive,Sam
4957-TREIR,2/3/2022,instagram,complaint,escalated,0:02,negative,Skylar
